Unnamed: 0, TimeSerie                                   , Algorithm                                                                         , c-index   ,   accuracy ,   precision ,    recall ,        f1 ,   Roc-Auc , Distribution                                                             ,Unnamed: 10
," nuts, nut products and seeds                ", scores_cph_tree55_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.338235  ,   0         , 0         , 0         ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree55_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_survival-prob                                                   ,           ,  0.338235  ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,           ,                                                                          ,
," nuts, nut products and seeds                ", scores_cph_tree60_mean-survival-prob                                              ,           ,  0.661765  ,   0.661765  , 1         , 0.79646   ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_survival-prob                                                    ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_survival-prob                                                    ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_survival-prob                                                   ,           ,  0.0886076 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.0886076 ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals and bakery products                 , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.911392  ,   0.911392  , 1         , 0.953642  ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.490909 ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.463636 ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.463636 ,                                                                          ,
, fish and fish products                      , scores_cph_tree50_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree50_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, fish and fish products                      , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.463636 ,                                                                          ,
, fish and fish products                      , scores_cph_tree55_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.509091 ,                                                                          ,
, fish and fish products                      , scores_cph_tree55_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.509091 ,                                                                          ,
, fish and fish products                      , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.463636 ,                                                                          ,
, fish and fish products                      , scores_cph_tree60_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.509091 ,                                                                          ,
, fish and fish products                      , scores_cph_tree60_survival-prob                                                   ,           ,  0.6875    ,   0         , 0         , 0         ,  0.509091 ,                                                                          ,
, fish and fish products                      , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,           ,                                                                          ,
, fish and fish products                      , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.3125    ,   0.3125    , 1         , 0.47619   ,  0.463636 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree5_survival-prob                                                    ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree5_survival-prob                                                    ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.493151 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree10_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree10_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree15_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree15_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree20_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree20_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree25_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree25_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.506849 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.360731 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.360731 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.360731 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.666667 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.666667 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.347032 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.666667 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_survival-prob                                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,  0.666667 ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,  0.347032 ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_survival-prob                                                    ,           ,  0.367089  ,   0         , 0         , 0         ,  0.551724 ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_survival-prob                                                    ,           ,  0.367089  ,   0         , 0         , 0         ,  0.551724 ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.632911  ,   0.64      , 0.96      , 0.768     ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.632911  ,   0.632911  , 1         , 0.775194  ,  0.463448 ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.551724 ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.551724 ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.632911  ,   0.64      , 0.96      , 0.768     ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.632911  ,   0.632911  , 1         , 0.775194  ,  0.463448 ,                                                                          ,
